review_id,age,age_group,brand,model,price_usd,price_category,rating,sentiment,review_text,country,language,source,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes
23906,27,18-29,Samsung,Galaxy Z Flip,1350.09,Flagship,3,Positive,Fast charging is a lifesaver. Loving it so far!,Germany,German,Flipkart,0,3,2,3,2,4,3
38423,36,30-39,Apple,iPhone 13,976.71,Premium,1,Negative,Camera quality is very poor indoors. Very disappointed.,Germany,German,Amazon,1,1,1,1,1,1,1
18917,19,18-29,OnePlus,OnePlus Nord 3,452.89,Mid-Range,3,Positive,Loving the clean UI and fast updates. No regrets buying this one.,Germany,German,Flipkart,1,3,4,3,1,2,7
25896,41,40-49,Google,Pixel 8,919.91,Premium,3,Positive,Fast charging is a lifesaver. No regrets buying this one.,UAE,English,BestBuy,1,2,3,3,3,3,3
12956,18,18-29,Motorola,Razr 40,525.52,Mid-Range,3,Neutral,Software updates are delayed sometimes. Okay for casual use.,UK,English,BestBuy,1,3,2,3,2,2,2
29066,24,18-29,Samsung,Galaxy S24,444.82,Mid-Range,3,Neutral,Battery life could be slightly better. Average experience overall.,Australia,English,Amazon,0,2,2,3,1,4,1
45252,43,40-49,Apple,iPhone 13,1126.24,Flagship,5,Positive,Battery easily lasts a day with heavy use. No regrets buying this one.,Australia,English,eBay,1,4,5,4,5,3,2
35183,27,18-29,Apple,iPhone 15 Pro,788.15,Premium,4,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Canada,English,BestBuy,1,5,3,4,4,4,8
31471,35,30-39,OnePlus,OnePlus Nord 3,368.3,Mid-Range,3,Positive,Loving the clean UI and fast updates. Best purchase of the year!,Australia,English,eBay,1,4,4,2,4,2,5
1158,28,18-29,OnePlus,OnePlus Nord 3,687.89,Premium,4,Positive,Loving the clean UI and fast updates. No regrets buying this one.,India,Hindi,AliExpress,0,3,4,4,4,4,9
18108,29,18-29,Motorola,Edge 50,385.43,Mid-Range,4,Positive,Design feels premium and stylish. No regrets buying this one.,Germany,German,Amazon,1,3,5,4,5,5,7
28859,24,18-29,Realme,Realme 12 Pro,244.74,Budget,4,Positive,Loving the clean UI and fast updates. Absolutely worth it!,Canada,English,Flipkart,1,3,4,4,4,4,6
16052,31,30-39,Motorola,Moto G Power,717.36,Premium,3,Positive,Design feels premium and stylish. Loving it so far!,Australia,English,eBay,0,2,2,3,3,4,5
17288,35,30-39,Samsung,Galaxy A55,815.15,Premium,1,Negative,Speaker quality is bad and muffled. Returning this soon.,UAE,English,eBay,1,2,1,2,2,1,3
29983,31,30-39,Realme,Realme Narzo 70,498.91,Mid-Range,4,Negative,Display started flickering after a month. Wouldn’t recommend.,India,Hindi,Flipkart,0,3,3,4,3,4,1
579,43,40-49,OnePlus,OnePlus 12,949.62,Premium,1,Negative,Customer service was disappointing. Returning this soon.,India,Hindi,eBay,0,1,1,1,1,1,2
5693,18,18-29,Xiaomi,Poco X6,618.11,Premium,5,Positive,Fast charging is a lifesaver. Absolutely worth it!,UK,English,BestBuy,1,5,4,5,5,3,6
25473,26,18-29,OnePlus,OnePlus 12,880.97,Premium,3,Positive,Build quality feels solid and durable. Absolutely worth it!,USA,English,Flipkart,1,3,2,3,3,4,1
40200,31,30-39,Xiaomi,Redmi Note 13,283.12,Budget,3,Neutral,"Phone is fine, not the best in this range. Fine but could be better.",Brazil,Portuguese,BestBuy,1,3,4,2,2,2,0
8961,33,30-39,Google,Pixel 7a,538.17,Mid-Range,5,Positive,Build quality feels solid and durable. No regrets buying this one.,UAE,English,Amazon,1,4,4,5,4,3,5
3859,21,18-29,Realme,Realme Narzo 70,366.71,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,USA,English,BestBuy,1,2,2,2,3,4,2
32562,18,18-29,OnePlus,OnePlus Nord 3,854.16,Premium,4,Positive,Absolutely love this phone! The camera is next level. Best purchase of the year!,India,Hindi,Flipkart,0,3,5,4,3,3,7
38793,44,40-49,Xiaomi,Poco X6,459.76,Mid-Range,2,Neutral,Not bad for daily use but could be optimized. Average experience overall.,UK,English,Amazon,0,2,2,2,2,1,2
8446,18,18-29,Realme,Realme Narzo 70,234.36,Budget,1,Negative,Battery drains too fast even on standby. Wouldn’t recommend.,India,Hindi,Amazon,0,1,2,1,1,1,0
7773,34,30-39,Xiaomi,Mi 13 Pro,406.05,Mid-Range,3,Positive,Build quality feels solid and durable. No regrets buying this one.,Brazil,Portuguese,BestBuy,0,3,4,4,2,3,4
10870,20,18-29,Samsung,Galaxy Z Flip,1371.35,Flagship,2,Neutral,"Does what it’s supposed to, nothing special. Fine but could be better.",India,Hindi,AliExpress,0,3,3,3,2,1,1
46361,32,30-39,OnePlus,OnePlus 11R,441.25,Mid-Range,5,Positive,Fast charging is a lifesaver. Best purchase of the year!,Australia,English,AliExpress,1,5,4,4,3,5,6
48807,26,18-29,OnePlus,OnePlus Nord 3,473.1,Mid-Range,4,Positive,Battery easily lasts a day with heavy use. Best purchase of the year!,Germany,German,BestBuy,0,4,4,4,1,4,3
29175,18,18-29,Realme,Realme 12 Pro,377.22,Mid-Range,2,Neutral,"Overall decent, but expected a bit more for the price. Okay for casual use.",Australia,English,Flipkart,1,2,1,3,2,1,2
41829,20,18-29,Apple,iPhone SE,833.04,Premium,3,Positive,Fast charging is a lifesaver. Loving it so far!,Canada,English,eBay,0,3,1,2,4,4,4
29274,46,40-49,Samsung,Galaxy A55,881.96,Premium,3,Neutral,Not bad for daily use but could be optimized. Fine but could be better.,Germany,German,Flipkart,1,3,1,2,1,1,2
16740,57,50-59,Xiaomi,Poco X6,363.07,Mid-Range,5,Positive,Loving the clean UI and fast updates. Loving it so far!,Australia,English,BestBuy,1,4,5,4,5,5,2
43133,24,18-29,Google,Pixel 7a,546.47,Mid-Range,5,Positive,Smooth performance even after months of use. Absolutely worth it!,UK,English,AliExpress,1,4,5,5,4,4,3
26969,33,30-39,Samsung,Galaxy Note 20,1229.03,Flagship,3,Negative,Customer service was disappointing. Very disappointed.,India,Hindi,eBay,1,2,3,3,4,2,3
21536,31,30-39,Apple,iPhone 15 Pro,944.12,Premium,5,Positive,Build quality feels solid and durable. Loving it so far!,Canada,English,Flipkart,1,4,5,5,4,5,7
30282,29,18-29,Samsung,Galaxy S24,1341.43,Flagship,5,Positive,Build quality feels solid and durable. Loving it so far!,UAE,English,Amazon,1,5,4,4,5,4,5
29014,18,18-29,Xiaomi,Redmi Note 13,620.47,Premium,2,Negative,Not worth the money spent. Very disappointed.,Germany,German,Amazon,0,2,1,2,1,3,2
43841,25,18-29,Realme,Realme 12 Pro,549.04,Mid-Range,4,Positive,Build quality feels solid and durable. No regrets buying this one.,Brazil,Portuguese,BestBuy,1,2,4,3,3,4,7
48723,29,18-29,Realme,Realme Narzo 70,515.41,Mid-Range,2,Negative,Camera quality is very poor indoors. Returning this soon.,India,Hindi,AliExpress,1,1,2,1,1,1,1
32478,48,40-49,Motorola,Razr 40,594.78,Mid-Range,2,Negative,Overheats quickly while gaming. Very disappointed.,Australia,English,BestBuy,1,2,1,2,1,1,1
15042,26,18-29,Realme,Realme Narzo 70,289.7,Budget,5,Positive,Loving the clean UI and fast updates. Best purchase of the year!,UAE,English,Amazon,0,3,5,5,4,5,8
2741,21,18-29,Google,Pixel 6,697.47,Premium,4,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,UAE,English,BestBuy,1,1,4,4,4,4,5
48418,30,30-39,Apple,iPhone 14,745.07,Premium,3,Negative,Overheats quickly while gaming. Returning this soon.,Australia,English,BestBuy,1,4,2,1,3,5,3
6129,21,18-29,OnePlus,OnePlus 12,576.0,Mid-Range,2,Neutral,"Phone is fine, not the best in this range. Fine but could be better.",Germany,German,eBay,1,1,1,1,1,1,1
11576,28,18-29,Google,Pixel 8,960.95,Premium,2,Negative,Phone lags often after a few apps. Not up to the mark.,Australia,English,eBay,1,1,1,1,1,1,4
26971,36,30-39,Realme,Realme Narzo 70,503.07,Mid-Range,4,Positive,Fast charging is a lifesaver. Absolutely worth it!,USA,English,AliExpress,0,4,4,3,5,4,4
48529,41,40-49,Motorola,Razr 40,445.05,Mid-Range,3,Positive,Build quality feels solid and durable. No regrets buying this one.,India,Hindi,Amazon,1,2,2,2,1,4,7
25632,33,30-39,Google,Pixel 8,1078.11,Flagship,1,Neutral,"Design is okay, a bit bulky though. Average experience overall.",Canada,English,Flipkart,1,1,1,1,1,1,0
4035,30,30-39,Realme,Realme 12 Pro,244.09,Budget,4,Positive,Design feels premium and stylish. Best purchase of the year!,Brazil,Portuguese,BestBuy,1,4,3,3,4,3,2
16730,43,40-49,Motorola,Razr 40,688.64,Premium,1,Negative,Overheats quickly while gaming. Wouldn’t recommend.,Brazil,Portuguese,Flipkart,1,1,1,1,2,1,2
26042,39,30-39,Xiaomi,Poco X6,505.25,Mid-Range,1,Negative,Camera quality is very poor indoors. Wouldn’t recommend.,Australia,English,AliExpress,1,1,1,1,3,2,2
42859,46,40-49,Apple,iPhone 15 Pro,1477.34,Flagship,1,Neutral,"Performance is average, camera okay. Average experience overall.",UAE,English,Amazon,0,1,1,1,2,1,3
41755,35,30-39,Motorola,Edge 50,573.7,Mid-Range,2,Negative,Phone lags often after a few apps. Very disappointed.,Brazil,Portuguese,Amazon,1,1,1,1,1,2,3
29996,26,18-29,Apple,iPhone SE,1482.49,Flagship,5,Positive,Smooth performance even after months of use. Loving it so far!,Brazil,Portuguese,BestBuy,1,5,3,3,5,5,5
19793,33,30-39,Motorola,Razr 40,238.49,Budget,4,Positive,Battery easily lasts a day with heavy use. Loving it so far!,India,Hindi,eBay,1,3,4,4,2,5,5
40179,18,18-29,Apple,iPhone 15 Pro,760.62,Premium,4,Neutral,"Does what it’s supposed to, nothing special. Okay for casual use.",USA,English,Amazon,1,1,4,2,3,2,3
20211,29,18-29,Samsung,Galaxy Z Flip,947.06,Premium,2,Neutral,"Design is okay, a bit bulky though. Okay for casual use.",India,Hindi,Flipkart,1,3,1,3,2,2,2
13965,43,40-49,Samsung,Galaxy Note 20,1234.2,Flagship,4,Positive,"Face unlock is instant, super smooth. Best purchase of the year!",Germany,German,eBay,1,3,3,2,3,3,3
27920,19,18-29,Motorola,Razr 40,324.09,Mid-Range,3,Neutral,Neutral feelings — neither great nor bad. Fine but could be better.,Brazil,Portuguese,AliExpress,1,3,2,4,3,3,1
18138,32,30-39,Realme,Realme 12 Pro,459.17,Mid-Range,2,Neutral,Sound quality is okay but not very loud. Fine but could be better.,USA,English,eBay,1,3,1,1,2,1,1
30114,37,30-39,Samsung,Galaxy Z Flip,420.93,Mid-Range,1,Negative,Phone lags often after a few apps. Very disappointed.,Australia,English,AliExpress,1,3,1,2,2,1,1
37768,18,18-29,Samsung,Galaxy Note 20,1375.22,Flagship,3,Neutral,Sound quality is okay but not very loud. Okay for casual use.,Canada,English,Flipkart,1,1,2,2,2,2,0
49317,30,30-39,OnePlus,OnePlus 12,424.92,Mid-Range,3,Positive,Smooth performance even after months of use. Loving it so far!,Canada,English,eBay,1,2,3,2,2,5,6
24250,41,40-49,Realme,Realme 12 Pro,304.98,Mid-Range,3,Positive,Design feels premium and stylish. No regrets buying this one.,Brazil,Portuguese,Amazon,1,3,3,1,2,2,10
17354,19,18-29,Samsung,Galaxy A55,1243.53,Flagship,2,Neutral,Sound quality is okay but not very loud. Average experience overall.,UK,English,BestBuy,1,1,2,2,1,2,4
2082,21,18-29,Google,Pixel 7a,630.64,Premium,4,Positive,Build quality feels solid and durable. Absolutely worth it!,India,Hindi,Amazon,0,4,4,3,4,4,9
41682,31,30-39,Google,Pixel 7a,527.97,Mid-Range,1,Neutral,Battery life could be slightly better. Fine but could be better.,Brazil,Portuguese,Flipkart,0,1,3,1,1,1,2
43417,18,18-29,Google,Pixel 7a,1034.19,Flagship,1,Neutral,Neutral feelings — neither great nor bad. Average experience overall.,Canada,English,eBay,1,2,2,1,1,1,1
30366,27,18-29,Xiaomi,Poco X6,416.79,Mid-Range,3,Positive,Loving the clean UI and fast updates. Loving it so far!,USA,English,BestBuy,1,3,1,4,4,3,4
41712,33,30-39,Realme,Realme Narzo 70,295.46,Budget,1,Negative,Battery drains too fast even on standby. Returning this soon.,Brazil,Portuguese,AliExpress,0,2,1,1,2,1,1
40156,29,18-29,Apple,iPhone 14,965.48,Premium,1,Negative,Battery drains too fast even on standby. Wouldn’t recommend.,Canada,English,Amazon,1,1,3,1,1,1,4
42811,41,40-49,Xiaomi,Redmi Note 13,690.51,Premium,2,Neutral,"Overall decent, but expected a bit more for the price. Fine but could be better.",Brazil,Portuguese,Flipkart,1,3,1,3,2,1,5
30365,38,30-39,Xiaomi,Mi 13 Pro,423.89,Mid-Range,5,Positive,Battery easily lasts a day with heavy use. Absolutely worth it!,UK,English,eBay,0,5,3,4,5,3,5
42193,32,30-39,Realme,Realme Narzo 70,383.65,Mid-Range,5,Positive,Battery easily lasts a day with heavy use. Loving it so far!,Australia,English,BestBuy,1,4,5,5,3,5,5
6851,31,30-39,Samsung,Galaxy S24,448.99,Mid-Range,4,Positive,Smooth performance even after months of use. Best purchase of the year!,Canada,English,eBay,0,3,4,4,4,2,5
12066,20,18-29,Realme,Realme 12 Pro,396.61,Mid-Range,5,Positive,Battery easily lasts a day with heavy use. Best purchase of the year!,Brazil,Portuguese,eBay,1,4,5,5,2,5,6
11221,31,30-39,Google,Pixel 8,1062.29,Flagship,3,Neutral,Battery life could be slightly better. Average experience overall.,UAE,English,AliExpress,1,3,1,3,3,1,0
15945,38,30-39,Xiaomi,Redmi Note 13,250.55,Budget,3,Neutral,"Overall decent, but expected a bit more for the price. Fine but could be better.",UK,English,BestBuy,0,1,2,1,3,2,3
524,32,30-39,Motorola,Razr 40,530.79,Mid-Range,4,Positive,Build quality feels solid and durable. Loving it so far!,Brazil,Portuguese,eBay,1,3,2,4,5,3,6
38824,40,40-49,Motorola,Moto G Power,462.53,Mid-Range,3,Negative,Customer service was disappointing. Wouldn’t recommend.,UAE,English,Flipkart,1,4,2,2,2,3,0
40946,31,30-39,Apple,iPhone 14,1398.8,Flagship,4,Positive,Smooth performance even after months of use. No regrets buying this one.,Germany,German,AliExpress,1,3,4,3,4,3,4
35690,25,18-29,Apple,iPhone 13,757.38,Premium,2,Negative,Speaker quality is bad and muffled. Wouldn’t recommend.,Canada,English,Amazon,0,2,2,2,2,2,2
30838,42,40-49,Samsung,Galaxy A55,599.03,Mid-Range,3,Neutral,"Performance is average, camera okay. Fine but could be better.",UAE,English,BestBuy,1,3,4,2,3,2,2
11988,22,18-29,Motorola,Edge 50,538.91,Mid-Range,3,Neutral,Not bad for daily use but could be optimized. Fine but could be better.,Canada,English,Amazon,0,1,1,1,3,2,3
38203,38,30-39,Motorola,Moto G Power,777.98,Premium,5,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Canada,English,AliExpress,1,3,5,5,5,3,5
38004,18,18-29,Samsung,Galaxy S24,588.74,Mid-Range,1,Neutral,Not bad for daily use but could be optimized. Okay for casual use.,USA,English,AliExpress,1,1,1,1,1,1,2
18481,23,18-29,Realme,Realme 12 Pro,569.6,Mid-Range,1,Negative,Customer service was disappointing. Not up to the mark.,Germany,German,BestBuy,1,1,1,1,1,1,1
44014,41,40-49,Google,Pixel 6,535.4,Mid-Range,3,Negative,Phone lags often after a few apps. Wouldn’t recommend.,UAE,English,eBay,1,3,1,5,4,2,3
30037,20,18-29,Google,Pixel 7a,768.64,Premium,3,Positive,Fast charging is a lifesaver. No regrets buying this one.,India,Hindi,BestBuy,0,2,2,1,3,3,5
46036,49,40-49,Google,Pixel 8,965.54,Premium,1,Negative,Phone lags often after a few apps. Returning this soon.,USA,English,eBay,1,2,1,1,2,1,0
36925,18,18-29,Xiaomi,Redmi Note 13,444.49,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,India,Hindi,BestBuy,1,4,3,3,3,3,10
29625,21,18-29,Apple,iPhone 14,968.49,Premium,3,Neutral,Software updates are delayed sometimes. Fine but could be better.,UAE,English,eBay,0,3,2,4,4,3,2
30694,36,30-39,Motorola,Razr 40,232.44,Budget,4,Positive,Fast charging is a lifesaver. Best purchase of the year!,Canada,English,AliExpress,1,5,3,1,2,5,4
36551,33,30-39,Motorola,Moto G Power,342.65,Mid-Range,5,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Australia,English,Amazon,1,5,5,5,3,4,6
24994,27,18-29,Samsung,Galaxy Note 20,540.55,Mid-Range,1,Negative,Customer service was disappointing. Not up to the mark.,Australia,English,Flipkart,1,1,1,1,1,2,2
47110,24,18-29,Apple,iPhone 15 Pro,1330.52,Flagship,2,Neutral,Sound quality is okay but not very loud. Fine but could be better.,UK,English,Flipkart,1,2,2,2,2,1,1
23987,49,40-49,Xiaomi,Mi 13 Pro,690.71,Premium,1,Negative,"Phone hangs often, regret buying it. Returning this soon.",India,Hindi,Flipkart,1,2,2,1,1,1,0
3069,30,30-39,Realme,Realme 12 Pro,358.26,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,Germany,German,eBay,1,2,4,3,3,3,4
40643,18,18-29,Realme,Realme Narzo 70,513.24,Mid-Range,3,Neutral,"Does what it’s supposed to, nothing special. Fine but could be better.",USA,English,eBay,0,2,2,2,1,1,3
40699,38,30-39,Motorola,Moto G Power,244.14,Budget,2,Neutral,"Does what it’s supposed to, nothing special. Okay for casual use.",Brazil,Portuguese,Amazon,1,2,1,1,3,2,2
23264,18,18-29,Realme,Realme Narzo 70,417.85,Mid-Range,4,Positive,Battery easily lasts a day with heavy use. Absolutely worth it!,UK,English,eBay,1,4,5,5,3,2,4
44117,31,30-39,Xiaomi,Mi 13 Pro,667.55,Premium,4,Positive,Build quality feels solid and durable. No regrets buying this one.,Brazil,Portuguese,eBay,1,4,4,4,2,4,1
33422,45,40-49,Realme,Realme 12 Pro,263.67,Budget,5,Positive,Loving the clean UI and fast updates. Absolutely worth it!,Australia,English,AliExpress,1,4,5,3,4,4,7
38748,31,30-39,Samsung,Galaxy Z Flip,971.72,Premium,4,Positive,Design feels premium and stylish. No regrets buying this one.,UK,English,AliExpress,1,4,5,3,4,3,9
27450,31,30-39,Realme,Realme 12 Pro,575.27,Mid-Range,4,Neutral,Sound quality is okay but not very loud. Fine but could be better.,Australia,English,eBay,1,5,4,4,2,3,1
5397,18,18-29,Realme,Realme 12 Pro,590.43,Mid-Range,3,Positive,"Face unlock is instant, super smooth. Loving it so far!",Australia,English,BestBuy,1,3,3,4,3,2,5
19169,29,18-29,Realme,Realme 12 Pro,554.16,Mid-Range,4,Positive,Worth every penny. Highly recommended! Absolutely worth it!,Brazil,Portuguese,Amazon,1,2,3,3,3,4,7
3760,22,18-29,Samsung,Galaxy S24,764.54,Premium,4,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,UK,English,Amazon,0,4,4,4,5,4,5
15704,33,30-39,Xiaomi,Poco X6,389.24,Mid-Range,1,Negative,Battery drains too fast even on standby. Wouldn’t recommend.,Canada,English,AliExpress,1,1,2,1,2,2,0
18830,21,18-29,Motorola,Razr 40,314.54,Mid-Range,5,Positive,Smooth performance even after months of use. Loving it so far!,Australia,English,Flipkart,1,4,5,4,5,5,2
43812,18,18-29,Google,Pixel 6,940.99,Premium,4,Positive,Absolutely love this phone! The camera is next level. Absolutely worth it!,UK,English,AliExpress,1,3,3,4,3,3,6
19225,44,40-49,Motorola,Edge 50,507.47,Mid-Range,4,Positive,Design feels premium and stylish. Absolutely worth it!,India,Hindi,BestBuy,1,3,4,3,5,5,5
25163,18,18-29,Xiaomi,Poco X6,401.16,Mid-Range,3,Neutral,"Performance is average, camera okay. Average experience overall.",Canada,English,AliExpress,1,2,2,2,1,4,2
29248,46,40-49,Motorola,Moto G Power,692.13,Premium,3,Positive,Worth every penny. Highly recommended! Absolutely worth it!,Germany,German,Amazon,1,4,3,4,1,4,3
5492,22,18-29,Motorola,Moto G Power,336.55,Mid-Range,5,Positive,Build quality feels solid and durable. Loving it so far!,UAE,English,AliExpress,1,5,3,4,5,3,2
49788,28,18-29,OnePlus,OnePlus 12,416.3,Mid-Range,1,Negative,Battery drains too fast even on standby. Not up to the mark.,USA,English,eBay,1,1,1,1,1,1,4
30974,26,18-29,Samsung,Galaxy Z Flip,919.52,Premium,3,Neutral,"Design is okay, a bit bulky though. Okay for casual use.",USA,English,Amazon,1,2,2,2,3,3,5
48782,26,18-29,OnePlus,OnePlus Nord 3,780.99,Premium,4,Positive,Design feels premium and stylish. Absolutely worth it!,USA,English,eBay,1,4,4,3,2,5,3
17197,26,18-29,Xiaomi,Redmi Note 13,603.82,Premium,2,Negative,"Phone hangs often, regret buying it. Wouldn’t recommend.",Brazil,Portuguese,AliExpress,1,2,2,3,1,1,0
36609,37,30-39,Apple,iPhone 15 Pro,971.44,Premium,1,Negative,Overheats quickly while gaming. Very disappointed.,Germany,German,AliExpress,1,1,1,1,1,1,2
47879,27,18-29,Motorola,Edge 50,782.0,Premium,4,Positive,Battery easily lasts a day with heavy use. Best purchase of the year!,UK,English,eBay,1,3,3,3,4,4,6
